xi,eta,X,Y,uX,uY,epsilon_X,epsilon_Y,gamma_XY,sigma_XX,sigma_YY,sigma_XY,fx,fy,dxidx,dxidy,detadx,detady,
0.67884,0.90997,10.183,0.61495,99.354,423,-16.698,5.566,-0.64994,-22.264,1.1669e-11,-0.32497,0,0,0.066667,-0,-0,0.66667
0.21163,0.77616,3.1744,0.41424,118.54,2078.9,-3.5066,1.1689,-1.3841,-4.6755,-1.1679e-10,-0.69207,0,0,0.066667,1.2531e-16,0,0.66667
0.26555,0.28807,3.9832,-0.3179,-88.492,1848.9,3.3767,-1.1256,-1.6525,4.5022,1.7452e-11,-0.82625,0,0,0.066667,-0,-0,0.66667
0.49157,0.74725,7.3736,0.37088,84.214,977.35,-7.2926,2.4309,-1.5055,-9.7234,-2.6041e-12,-0.75277,0,0,0.066667,-7.8949e-16,0,0.66667
0.053363,0.86256,0.80044,0.54385,162.54,2780.3,-1.1608,0.38695,-0.94229,-1.5478,2.8514e-06,-0.47114,0,0,0.066667,-6.3194e-17,0,0.66667
0.57412,0.61368,8.6118,0.17051,34.199,709.48,-3.9158,1.3053,-1.8944,-5.2211,4.3756e-12,-0.94721,0,0,0.066667,-0,-0,0.66667
0.14673,0.9395,2.2009,0.65924,193.43,2363,-3.8692,1.2897,-0.45025,-5.1589,-5.5647e-08,-0.22512,0,0,0.066667,-0,-0,0.66667
0.58931,0.60561,8.8396,0.15841,30.932,663.93,-3.7342,1.2447,-1.9076,-4.9789,-2.2304e-12,-0.9538,0,0,0.066667,-0,-0,0.66667
0.69976,0.10229,10.496,-0.59657,-91.208,373.09,16.698,-5.5661,-0.73421,22.264,4.1389e-12,-0.3671,0,0,0.066667,-0,-0,0.66667
0.10233,0.98938,1.535,0.73408,217.9,2560.5,-3.0049,1.0016,-0.077707,-4.0065,-1.1234e-07,-0.038854,0,0,0.066667,-0,-0,0.66667
0.41406,0.98682,6.2108,0.73022,181.49,1257.1,-12.094,4.0314,-0.097453,-16.126,-1.6463e-11,-0.048727,0,0,0.066667,6.3159e-16,0,0.66667
0.6944,0.90075,10.416,0.60113,93.255,385.62,-16.697,5.5656,-0.70948,-22.263,-2.7297e-11,-0.35474,0,0,0.066667,1.579e-15,0,0.66667
0.41418,0.73179,6.2127,0.34769,86.254,1255.5,-5.7602,1.9201,-1.5636,-7.6803,1.6889e-12,-0.78178,0,0,0.066667,6.3159e-16,0,0.66667
0.049953,0.96362,0.7493,0.69543,208.05,2795.7,-1.3896,0.46319,-0.28124,-1.8528,2.6141e-07,-0.14062,0,0,0.066667,1.9737e-17,0,0.66667
0.5359,0.99431,8.0384,0.74146,158.55,831.14,-15.894,5.298,-0.042289,-21.192,-8.8658e-12,-0.021144,0,0,0.066667,-3.158e-16,0,0.66667
0.66379,0.020758,9.9569,-0.71886,-120.6,461.08,19.087,-6.3624,-0.15615,25.449,-5.1088e-12,-0.078075,0,0,0.066667,-0,-0,0.66667
0.51489,0.16433,7.7233,-0.50351,-110.84,898.93,10.37,-3.4567,-1.1073,13.827,1.1722e-11,-0.55367,0,0,0.066667,-0,-0,0.66667
0.94459,0.88471,14.169,0.57707,18.515,16.833,-21.804,7.268,-0.80968,-29.072,-7.2947e-06,-0.40484,0,0,0.066667,2.5264e-15,0,0.66667
0.58656,0.11667,8.7983,-0.575,-113.01,673.28,13.491,-4.4969,-0.81825,17.988,8.0718e-12,-0.40913,0,0,0.066667,-6.3159e-16,0,0.66667
0.9034,0.45466,13.551,-0.068006,-3.7118,42.719,2.4575,-0.81916,-1.9843,3.2766,-1.2732e-08,-0.99215,0,0,0.066667,-1.2632e-15,0,0.66667
0.13747,0.83135,2.0621,0.49702,146.13,2403.8,-2.7331,0.91104,-1.1216,-3.6441,2.2524e-09,-0.5608,0,0,0.066667,-1.579e-16,0,0.66667
0.13928,0.69424,2.0891,0.29136,85.568,2395.7,-1.6232,0.54106,-1.7046,-2.1643,-2.768e-09,-0.85229,0,0,0.066667,-0,-0,0.66667
0.80739,0.69526,12.111,0.29288,30.443,160.78,-9.4589,3.153,-1.691,-12.612,-6.5474e-11,-0.84548,0,0,0.066667,-0,-0,0.66667
0.39768,0.57866,5.9652,0.11799,29.732,1317.6,-1.8769,0.62562,-1.944,-2.5025,6.2266e-12,-0.972,0,0,0.066667,6.3159e-16,0,0.66667
0.16535,0.083831,2.4803,-0.62425,-182.04,2280.9,4.1289,-1.3763,-0.60848,5.5052,-2.8689e-08,-0.30424,0,0,0.066667,-0,-0,0.66667
0.92751,0.26774,13.913,-0.34839,-14.445,25.367,12.926,-4.3085,-1.5632,17.234,-3.8905e-07,-0.78161,0,0,0.066667,-0,-0,0.66667
0.34777,0.76325,5.2165,0.39487,103.97,1512.4,-5.493,1.831,-1.4433,-7.3239,8.6589e-12,-0.72164,0,0,0.066667,-0,-0,0.66667
0.75081,0.874,11.262,0.56101,73.283,263.09,-16.848,5.6161,-0.8905,-22.465,-9.6287e-11,-0.44525,0,0,0.066667,2.3685e-16,0,0.66667
0.726,0.49922,10.89,-0.0011652,-0.16464,312.81,0.033838,-0.011279,-1.995,0.045118,-3.9794e-12,-0.99748,0,0,0.066667,1.579e-15,0,0.66667
0.88331,0.57864,13.25,0.11796,7.7102,61.456,-4.1678,1.3893,-1.9439,-5.5571,-4.0398e-10,-0.97196,0,0,0.066667,1.2632e-15,0,0.66667
0.62367,0.62708,9.3551,0.19062,34.839,565.5,-4.7555,1.5852,-1.878,-6.3406,3.6584e-12,-0.93901,0,0,0.066667,-0,-0,0.66667
0.75094,0.38512,11.264,-0.17233,-22.449,261.4,5.1763,-1.7254,-1.9021,6.9017,3.1539e-12,-0.95106,0,0,0.066667,-0,-0,0.66667
0.3489,0.51957,5.2335,0.029352,7.7167,1507.5,-0.40964,0.13655,-1.9925,-0.54619,1.2761e-11,-0.99625,0,0,0.066667,-0,-0,0.66667
0.26993,0.39182,4.0489,-0.16228,-45.045,1830.4,1.7521,-0.58404,-1.9034,2.3361,4.2026e-11,-0.9517,0,0,0.066667,-0,-0,0.66667
0.89589,0.25282,13.438,-0.37077,-21.792,50.119,13.287,-4.4289,-1.5076,17.716,-6.2597e-08,-0.75382,0,0,0.066667,-0,-0,0.66667
0.42809,0.5703,6.4214,0.10546,25.779,1203.5,-1.8058,0.60194,-1.955,-2.4077,-9.6948e-12,-0.97749,0,0,0.066667,1.2632e-15,0,0.66667
0.96484,0.92833,14.473,0.64249,13.216,8.9003,-24.796,8.2653,-0.53052,-33.061,1.4742e-05,-0.26526,0,0,0.066667,-0,-0,0.66667
0.66344,0.16741,9.9516,-0.49889,-83.628,460.79,13.239,-4.4131,-1.1086,17.652,3.6264e-12,-0.55432,0,0,0.066667,-0,-0,0.66667
0.6217,0.76088,9.3254,0.39132,71.856,571.48,-9.7314,3.2438,-1.4551,-12.975,6.8647e-12,-0.72755,0,0,0.066667,-0,-0,0.66667
0.11475,0.42252,1.7212,-0.11621,-34.339,2504.7,0.5334,-0.1778,-1.9471,0.71121,1.2909e-09,-0.97355,0,0,0.066667,-0,-0,0.66667
0.94949,0.59068,14.242,0.13602,3.9414,12.478,-5.166,1.722,-1.9339,-6.888,2.3321e-07,-0.96694,0,0,0.066667,6.3159e-16,0,0.66667
0.44991,0.59821,6.7487,0.14731,35.166,1123.8,-2.6511,0.88371,-1.9234,-3.5348,-2.0341e-11,-0.96169,0,0,0.066667,1.2632e-15,0,0.66667
0.57839,0.016081,8.6758,-0.72588,-144.89,698.47,16.794,-5.5979,-0.137,22.392,1.5286e-11,-0.068499,0,0,0.066667,-0,-0,0.66667
0.40814,0.79667,6.1221,0.44501,111.1,1278.5,-7.2649,2.4216,-1.2998,-9.6866,1.0093e-11,-0.64988,0,0,0.066667,-0,-0,0.66667
0.23703,0.047652,3.5554,-0.67852,-192.05,1970.3,6.4331,-2.1444,-0.36437,8.5775,-2.0483e-10,-0.18218,0,0,0.066667,-0,-0,0.66667
0.90338,0.069426,13.551,-0.64586,-35.536,45.222,23.338,-7.7794,-0.51803,31.118,2.5454e-07,-0.25902,0,0,0.066667,-0,5.8356e-17,0.66667
0.57368,0.45803,8.6052,-0.062959,-12.635,710.72,1.4447,-0.48157,-1.9828,1.9263,4.7162e-12,-0.9914,0,0,0.066667,6.3159e-16,0,0.66667
0.0028703,0.76336,0.043055,0.39504,118.34,3008.3,-0.04535,0.015116,-1.4458,-0.060467,-1.2345e-06,-0.72292,0,0,0.066667,-4.9343e-18,0,0.66667
